Date,Home Team,Away Team,Result,Stage,Scoresheet_Home,Scorer_Home,Scoresheet_Away,Scorer_Away
"Dec 6, 2016",Paris SG,Ludogorets,2:2,Group A,"[""61'"", ""90+2'""]","['Edinson Cavani', 'Ángel Di María']","[""15'"", ""69'""]","['Virgil Misidjan', 'Wanderson']"
"Sep 13, 2016",Benfica,Besiktas,1:1,Group B,"[""12'""]",['Franco Cervi'],"[""90+3'""]",['Talisca']
"Sep 13, 2016",Dynamo Kyiv,SSC Napoli,1:2,Group B,"[""26'""]",['Denys Garmash'],"[""36'"", ""45+2'""]","['Arkadiusz Milik', 'Arkadiusz Milik']"
"Sep 28, 2016",Besiktas,Dynamo Kyiv,1:1,Group B,"[""29'""]",['Ricardo Quaresma'],"[""65'""]",['Viktor Tsygankov']
"Sep 28, 2016",SSC Napoli,Benfica,4:2,Group B,"[""20'"", ""51'"", ""54'"", ""58'""]","['Marek Hamsik', 'Dries Mertens', 'Arkadiusz Milik', 'Dries Mertens']","[""70'"", ""86'""]","['Gonçalo Guedes', 'Eduardo Salvio']"
"Oct 19, 2016",SSC Napoli,Besiktas,2:3,Group B,"[""30'"", ""69'""]","['Dries Mertens', 'Manolo Gabbiadini']","[""13'"", ""38'"", ""86'""]","['Adriano', 'Vincent Aboubakar', 'Vincent Aboubakar']"
"Oct 19, 2016",Dynamo Kyiv,Benfica,0:2,Group B,[],[],"[""9'"", ""55'""]","['Eduardo Salvio', 'Franco Cervi']"
"Nov 1, 2016",Besiktas,SSC Napoli,1:1,Group B,"[""79'""]",['Ricardo Quaresma'],"[""82'""]",['Marek Hamsik']
"Nov 1, 2016",Benfica,Dynamo Kyiv,1:0,Group B,"[""45'""]",['Eduardo Salvio'],[],[]
"Nov 23, 2016",Besiktas,Benfica,3:3,Group B,"[""58'"", ""83'"", ""89'""]","['Cenk Tosun', 'Ricardo Quaresma', 'Vincent Aboubakar']","[""10'"", ""25'"", ""31'""]","['Gonçalo Guedes', 'Nélson Semedo', 'Ljubomir Fejsa']"
"Nov 23, 2016",SSC Napoli,Dynamo Kyiv,0:0,Group B,[],[],[],[]
"Dec 6, 2016",Dynamo Kyiv,Besiktas,6:0,Group B,"[""9'"", ""31'"", ""33'"", ""45'"", ""60'"", ""77'""]","['Artem Besedin', 'Andriy Yarmolenko', 'Vitaliy Buyalskyi', 'Derlis González', 'Sergiy Sydorchuk', 'Júnior Moraes']",[],[]
"Dec 6, 2016",Benfica,SSC Napoli,1:2,Group B,"[""87'""]",['Raúl Jiménez'],"[""60'"", ""79'""]","['José Callejón', 'Dries Mertens']"
"Sep 13, 2016",Barcelona,Celtic,7:0,Group C,"[""3'"", ""27'"", ""50'"", ""59'"", ""60'"", ""75'"", ""88'""]","['Lionel Messi', 'Lionel Messi', 'Neymar', 'Andrés Iniesta', 'Lionel Messi', 'Luis Suárez', 'Luis Suárez']",[],[]
"Sep 14, 2016",Man City,Bor. M'gladbach,4:0,Group C,"[""9'"", ""28'"", ""77'"", ""90+1'""]","['Sergio Agüero', 'Sergio Agüero', 'Sergio Agüero', 'Kelechi Iheanacho']",[],[]
"Sep 28, 2016",Bor. M'gladbach,Barcelona,1:2,Group C,"[""34'""]",['Thorgan Hazard'],"[""65'"", ""74'""]","['Arda Turan', 'Gerard Piqué']"
"Sep 28, 2016",Celtic,Man City,3:3,Group C,"[""20'"", ""47'""]","['Raheem Sterling', 'Moussa Dembélé']","[""12'"", ""28'"", ""55'""]","['Fernandinho', 'Raheem Sterling', 'Nolito']"
"Oct 19, 2016",Celtic,Bor. M'gladbach,0:2,Group C,[],[],"[""57'"", ""77'""]","['Lars Stindl', 'André Hahn']"
"Oct 19, 2016",Barcelona,Man City,4:0,Group C,"[""17'"", ""61'"", ""69'"", ""89'""]","['Lionel Messi', 'Lionel Messi', 'Lionel Messi', 'Neymar']",[],[]
"Nov 1, 2016",Bor. M'gladbach,Celtic,1:1,Group C,"[""32'""]",['Lars Stindl'],"[""76'""]",['Moussa Dembélé']
"Nov 1, 2016",Man City,Barcelona,3:1,Group C,"[""39'"", ""51'"", ""74'""]","['İlkay Gündoğan', 'Kevin De Bruyne', 'İlkay Gündoğan']","[""21'""]",['Lionel Messi']
"Nov 23, 2016",Celtic,Barcelona,0:2,Group C,[],[],"[""24'"", ""55'""]","['Lionel Messi', 'Lionel Messi']"
"Nov 23, 2016",Bor. M'gladbach,Man City,1:1,Group C,"[""23'""]",['Raffael'],"[""45+1'""]",['David Silva']
"Dec 6, 2016",Barcelona,Bor. M'gladbach,4:0,Group C,"[""16'"", ""50'"", ""53'"", ""67'""]","['Lionel Messi', 'Arda Turan', 'Arda Turan', 'Arda Turan']",[],[]
"Dec 6, 2016",Man City,Celtic,1:1,Group C,"[""8'""]",['Kelechi Iheanacho'],"[""4'""]",['Patrick Roberts']
"Sep 13, 2016",Bayern Munich,Rostov,5:0,Group D,"[""28'"", ""45+2'"", ""53'"", ""60'"", ""90'""]","['Robert Lewandowski', 'Thomas Müller', 'Joshua Kimmich', 'Joshua Kimmich', 'Juan Bernat']",[],[]
"Sep 13, 2016",PSV Eindhoven,Atlético Madrid,0:1,Group D,[],[],"[""43'""]",['Saúl Ñíguez']
"Sep 28, 2016",Atlético Madrid,Bayern Munich,1:0,Group D,"[""35'""]",['Yannick Carrasco'],[],[]
"Sep 28, 2016",Rostov,PSV Eindhoven,2:2,Group D,"[""8'"", ""37'""]","['Dmitriy Poloz', 'Dmitriy Poloz']","[""14'"", ""45+1'""]","['Davy Pröpper', 'Luuk de Jong']"
"Oct 19, 2016",Rostov,Atlético Madrid,0:1,Group D,[],[],"[""62'""]",['Yannick Carrasco']
"Oct 19, 2016",Bayern Munich,PSV Eindhoven,4:1,Group D,"[""13'"", ""21'"", ""59'"", ""84'""]","['Thomas Müller', 'Joshua Kimmich', 'Robert Lewandowski', 'Arjen Robben']","[""41'""]",['Luciano Narsingh']
"Nov 1, 2016",PSV Eindhoven,Bayern Munich,1:2,Group D,"[""14'""]",['Santiago Arias'],"[""34'"", ""74'""]","['Robert Lewandowski', 'Robert Lewandowski']"
"Nov 1, 2016",Atlético Madrid,Rostov,2:1,Group D,"[""28'"", ""90+3'""]","['Antoine Griezmann', 'Antoine Griezmann']","[""30'""]",['Sardar Azmoun']
"Nov 23, 2016",Rostov,Bayern Munich,3:2,Group D,"[""44'"", ""50'"", ""67'""]","['Sardar Azmoun', 'Dmitriy Poloz', 'Christian Noboa']","[""35'"", ""52'""]","['Douglas Costa', 'Juan Bernat']"
"Nov 23, 2016",Atlético Madrid,PSV Eindhoven,2:0,Group D,"[""55'"", ""66'""]","['Kévin Gameiro', 'Antoine Griezmann']",[],[]
"Dec 6, 2016",PSV Eindhoven,Rostov,0:0,Group D,[],[],[],[]
"Dec 6, 2016",Bayern Munich,Atlético Madrid,1:0,Group D,"[""28'""]",['Robert Lewandowski'],[],[]
"Sep 14, 2016",Tottenham,Monaco,1:2,Group E,"[""45'""]",['Toby Alderweireld'],"[""15'"", ""31'""]","['Bernardo Silva', 'Thomas Lemar']"
"Sep 14, 2016",B. Leverkusen,CSKA Moscow,2:2,Group E,"[""9'"", ""15'""]","['Admir Mehmedi', 'Hakan Çalhanoğlu']","[""36'"", ""38'""]","['Alan Dzagoev', 'Roman Eremenko']"
"Sep 27, 2016",Monaco,B. Leverkusen,1:1,Group E,"[""90+4'""]",['Kamil Glik'],"[""74'""]",['Chicharito']
"Sep 27, 2016",CSKA Moscow,Tottenham,0:1,Group E,[],[],"[""71'""]",['Heung-min Son']
"Oct 18, 2016",CSKA Moscow,Monaco,1:1,Group E,"[""34'""]",['Lacina Traoré'],"[""87'""]",['Bernardo Silva']
"Oct 18, 2016",B. Leverkusen,Tottenham,0:0,Group E,[],[],[],[]
"Nov 2, 2016",Tottenham,B. Leverkusen,0:1,Group E,[],[],"[""65'""]",['Kevin Kampl']
"Nov 2, 2016",Monaco,CSKA Moscow,3:0,Group E,"[""13'"", ""29'"", ""41'""]","['Valère Germain', 'Radamel Falcao', 'Radamel Falcao']",[],[]
"Nov 22, 2016",CSKA Moscow,B. Leverkusen,1:1,Group E,"[""76'""]",['Bibras Natcho'],"[""16'""]",['Kevin Volland']
"Nov 22, 2016",Monaco,Tottenham,2:1,Group E,"[""48'"", ""53'""]","['Djibril Sidibé', 'Thomas Lemar']","[""52'""]",['Harry Kane']
"Dec 7, 2016",B. Leverkusen,Monaco,3:0,Group E,"[""30'"", ""48'"", ""82'""]","['Vladlen Yurchenko', 'Julian Brandt', 'Morgan De Sanctis']",[],[]
"Dec 7, 2016",Tottenham,CSKA Moscow,3:1,Group E,"[""38'"", ""45+1'"", ""77'""]","['Dele Alli', 'Harry Kane', 'Igor Akinfeev']","[""33'""]",['Alan Dzagoev']
"Sep 14, 2016",Legia Warszawa,Bor. Dortmund,0:6,Group F,[],[],"[""7'"", ""15'"", ""17'"", ""51'"", ""76'"", ""87'""]","['Mario Götze', 'Sokratis Papastathopoulos', 'Marc Bartra', 'Raphaël Guerreiro', 'Gonzalo Castro', 'Pierre-Emerick Aubameyang']"
"Sep 14, 2016",Real Madrid,Sporting CP,2:1,Group F,"[""89'"", ""90+4'""]","['Cristiano Ronaldo', 'Álvaro Morata']","[""48'""]",['Bruno César']
"Sep 27, 2016",Bor. Dortmund,Real Madrid,2:2,Group F,"[""43'"", ""87'""]","['Pierre-Emerick Aubameyang', 'André Schürrle']","[""17'"", ""68'""]","['Cristiano Ronaldo', 'Raphaël Varane']"
"Sep 27, 2016",Sporting CP,Legia Warszawa,2:0,Group F,"[""28'"", ""37'""]","['Bryan Ruiz', 'Bas Dost']",[],[]
"Oct 18, 2016",Sporting CP,Bor. Dortmund,1:2,Group F,"[""67'""]",['Bruno César'],"[""9'"", ""43'""]","['Pierre-Emerick Aubameyang', 'Julian Weigl']"
"Oct 18, 2016",Real Madrid,Legia Warszawa,5:1,Group F,"[""16'"", ""20'"", ""37'"", ""68'"", ""84'""]","['Gareth Bale', 'Tomasz Jodlowiec', 'Marco Asensio', 'Lucas Vázquez', 'Álvaro Morata']","[""22'""]",['Miroslav Radovic']
"Nov 2, 2016",Bor. Dortmund,Sporting CP,1:0,Group F,"[""12'""]",['Adrián Ramos'],[],[]
"Nov 2, 2016",Legia Warszawa,Real Madrid,3:3,Group F,"[""40'"", ""58'"", ""83'""]","['Vadis Odjidja-Ofoe', 'Miroslav Radovic', 'Thibault Moulin']","[""1'"", ""35'"", ""85'""]","['Gareth Bale', 'Karim Benzema', 'Mateo Kovacic']"
"Nov 22, 2016",Sporting CP,Real Madrid,1:2,Group F,"[""80'""]",['Adrien Silva'],"[""29'"", ""87'""]","['Raphaël Varane', 'Karim Benzema']"
"Nov 22, 2016",Bor. Dortmund,Legia Warszawa,8:4,Group F,"[""17'"", ""18'"", ""20'"", ""29'"", ""32'"", ""52'"", ""81'"", ""90+2'""]","['Shinji Kagawa', 'Shinji Kagawa', 'Nuri Şahin', 'Ousmane Dembélé', 'Marco Reus', 'Marco Reus', 'Felix Passlack', 'Jakub Rzezniczak']","[""10'"", ""24'"", ""57'"", ""83'""]","['Aleksandar Prijovic', 'Aleksandar Prijovic', 'Michal Kucharczyk', 'Nemanja Nikolics']"
"Dec 7, 2016",Real Madrid,Bor. Dortmund,2:2,Group F,"[""28'"", ""53'""]","['Karim Benzema', 'Karim Benzema']","[""60'"", ""88'""]","['Pierre-Emerick Aubameyang', 'Marco Reus']"
"Dec 7, 2016",Legia Warszawa,Sporting CP,1:0,Group F,"[""30'""]",['Guilherme'],[],[]
"Sep 14, 2016",FC Porto,FC Copenhagen,1:1,Group G,"[""13'""]",['Otávio'],"[""52'""]",['Andreas Cornelius']
"Sep 14, 2016",Club Brugge,Leicester,0:3,Group G,[],[],"[""5'"", ""29'"", ""61'""]","['Marc Albrighton', 'Riyad Mahrez', 'Riyad Mahrez']"
"Sep 27, 2016",FC Copenhagen,Club Brugge,4:0,Group G,"[""54'"", ""64'"", ""69'"", ""90+2'""]","['Stefano Denswil', 'Thomas Delaney', 'Federico Santander', 'Zanka']",[],[]
"Sep 27, 2016",Leicester,FC Porto,1:0,Group G,"[""25'""]",['Islam Slimani'],[],[]
"Oct 18, 2016",Leicester,FC Copenhagen,1:0,Group G,"[""40'""]",['Riyad Mahrez'],[],[]
"Oct 18, 2016",Club Brugge,FC Porto,1:2,Group G,"[""12'""]",['Jelle Vossen'],"[""68'"", ""90+3'""]","['Miguel Layún', 'André Silva']"
"Nov 2, 2016",FC Porto,Club Brugge,1:0,Group G,"[""37'""]",['André Silva'],[],[]
"Nov 2, 2016",FC Copenhagen,Leicester,0:0,Group G,[],[],[],[]
"Nov 22, 2016",FC Copenhagen,FC Porto,0:0,Group G,[],[],[],[]
"Nov 22, 2016",Leicester,Club Brugge,2:1,Group G,"[""5'"", ""30'""]","['Shinji Okazaki', 'Riyad Mahrez']","[""52'""]",['José Izquierdo']
"Dec 7, 2016",FC Porto,Leicester,5:0,Group G,"[""6'"", ""26'"", ""44'"", ""64'"", ""77'""]","['André Silva', 'Jesús Corona', 'Yacine Brahimi', 'André Silva', 'Diogo Jota']",[],[]
"Dec 7, 2016",Club Brugge,FC Copenhagen,0:2,Group G,[],[],"[""8'"", ""15'""]","['Brandon Mechele', 'Zanka']"
"Sep 14, 2016",Juventus,Sevilla FC,0:0,Group H,[],[],[],[]
"Sep 14, 2016",Olympique Lyon,Dinamo Zagreb,3:0,Group H,"[""13'"", ""49'"", ""57'""]","['Corentin Tolisso', 'Jordan Ferri', 'Maxwel Cornet']",[],[]
"Sep 27, 2016",Sevilla FC,Olympique Lyon,1:0,Group H,"[""52'""]",['Wissam Ben Yedder'],[],[]
"Sep 27, 2016",Dinamo Zagreb,Juventus,0:4,Group H,[],[],"[""24'"", ""31'"", ""57'"", ""85'""]","['Miralem Pjanic', 'Gonzalo Higuaín', 'Paulo Dybala', 'Dani Alves']"
"Oct 18, 2016",Dinamo Zagreb,Sevilla FC,0:1,Group H,[],[],"[""37'""]",['Samir Nasri']
"Oct 18, 2016",Olympique Lyon,Juventus,0:1,Group H,[],[],"[""76'""]",['Juan Cuadrado']
"Nov 2, 2016",Juventus,Olympique Lyon,1:1,Group H,"[""14'""]",['Gonzalo Higuaín'],"[""85'""]",['Corentin Tolisso']
"Nov 2, 2016",Sevilla FC,Dinamo Zagreb,4:0,Group H,"[""31'"", ""66'"", ""80'"", ""87'""]","['Luciano Vietto', 'Sergio Escudero', 'Steven Nzonzi', 'Wissam Ben Yedder']",[],[]
"Nov 22, 2016",Sevilla FC,Juventus,1:3,Group H,"[""9'""]",['Nicolás Pareja'],"[""45+2'"", ""84'"", ""90+4'""]","['Claudio Marchisio', 'Leonardo Bonucci', 'Mario Mandžukić']"
"Nov 22, 2016",Dinamo Zagreb,Olympique Lyon,0:1,Group H,[],[],"[""72'""]",['Alexandre Lacazette']
"Dec 7, 2016",Juventus,Dinamo Zagreb,2:0,Group H,"[""52'"", ""73'""]","['Gonzalo Higuaín', 'Daniele Rugani']",[],[]
"Dec 7, 2016",Olympique Lyon,Sevilla FC,0:0,Group H,[],[],[],[]
"Feb 14, 2017",Benfica,Bor. Dortmund,1:0,Last 16 Leg 1,"[""48'""]",['Konstantinos Mitroglou'],[],[]
"Feb 14, 2017",Paris SG,Barcelona,4:0,Last 16 Leg 1,"[""18'"", ""40'"", ""55'"", ""71'""]","['Ángel Di María', 'Julian Draxler', 'Ángel Di María', 'Edinson Cavani']",[],[]
"Feb 15, 2017",Real Madrid,SSC Napoli,3:1,Last 16 Leg 1,"[""18'"", ""49'"", ""54'""]","['Karim Benzema', 'Toni Kroos', 'Casemiro']","[""8'""]",['Lorenzo Insigne']
"Feb 15, 2017",Bayern Munich,Arsenal,5:1,Last 16 Leg 1,"[""11'"", ""53'"", ""56'"", ""63'"", ""88'""]","['Arjen Robben', 'Robert Lewandowski', 'Thiago', 'Thiago', 'Thomas Müller']","[""30'""]",['Alexis Sánchez']
"Feb 21, 2017",Man City,Monaco,5:3,Last 16 Leg 1,"[""26'"", ""58'"", ""71'"", ""77'"", ""82'""]","['Raheem Sterling', 'Sergio Agüero', 'Sergio Agüero', 'John Stones', 'Leroy Sané']","[""32'"", ""40'"", ""61'""]","['Radamel Falcao', 'Kylian Mbappé', 'Radamel Falcao']"
"Feb 21, 2017",B. Leverkusen,Atlético Madrid,2:4,Last 16 Leg 1,"[""48'"", ""68'""]","['Karim Bellarabi', 'Stefan Savic']","[""17'"", ""25'"", ""59'"", ""86'""]","['Saúl Ñíguez', 'Antoine Griezmann', 'Kévin Gameiro', 'Fernando Torres']"
"Feb 22, 2017",FC Porto,Juventus,0:2,Last 16 Leg 1,[],[],"[""72'"", ""74'""]","['Marko Pjaca', 'Dani Alves']"
"Feb 22, 2017",Sevilla FC,Leicester,2:1,Last 16 Leg 1,"[""25'"", ""61'""]","['Pablo Sarabia', 'Joaquín Correa']","[""73'""]",['Jamie Vardy']
"Mar 7, 2017",SSC Napoli,Real Madrid,1:3,Last 16 Leg 2,"[""24'""]",['Dries Mertens'],"[""51'"", ""57'"", ""90+1'""]","['Sergio Ramos', 'Dries Mertens', 'Álvaro Morata']"
"Mar 7, 2017",Arsenal,Bayern Munich,1:5,Last 16 Leg 2,"[""20'""]",['Theo Walcott'],"[""55'"", ""68'"", ""78'"", ""80'"", ""85'""]","['Robert Lewandowski', 'Arjen Robben', 'Douglas Costa', 'Arturo Vidal', 'Arturo Vidal']"
"Mar 8, 2017",Bor. Dortmund,Benfica,4:0,Last 16 Leg 2,"[""4'"", ""59'"", ""61'"", ""85'""]","['Pierre-Emerick Aubameyang', 'Christian Pulisic', 'Pierre-Emerick Aubameyang', 'Pierre-Emerick Aubameyang']",[],[]
"Mar 8, 2017",Barcelona,Paris SG,6:1,Last 16 Leg 2,"[""3'"", ""40'"", ""50'"", ""88'"", ""90+1'"", ""90+5'""]","['Luis Suárez', 'Layvin Kurzawa', 'Lionel Messi', 'Neymar', 'Neymar', 'Sergi Roberto']","[""62'""]",['Edinson Cavani']
"Mar 14, 2017",Juventus,FC Porto,1:0,Last 16 Leg 2,"[""42'""]",['Paulo Dybala'],[],[]
"Mar 14, 2017",Leicester,Sevilla FC,2:0,Last 16 Leg 2,"[""27'"", ""54'""]","['Wes Morgan', 'Marc Albrighton']",[],[]
"Mar 15, 2017",Monaco,Man City,3:1,Last 16 Leg 2,"[""8'"", ""29'"", ""77'""]","['Kylian Mbappé', 'Fabinho', 'Tiemoué Bakayoko']","[""71'""]",['Leroy Sané']
"Mar 15, 2017",Atlético Madrid,B. Leverkusen,0:0,Last 16 Leg 2,[],[],[],[]
"Apr 11, 2017",Juventus,Barcelona,3:0,Quarter Finals Leg 1,"[""7'"", ""22'"", ""55'""]","['Paulo Dybala', 'Paulo Dybala', 'Giorgio Chiellini']",[],[]
"Apr 12, 2017",Bor. Dortmund,Monaco,2:3,Quarter Finals Leg 1,"[""57'"", ""84'""]","['Ousmane Dembélé', 'Shinji Kagawa']","[""19'"", ""35'"", ""79'""]","['Kylian Mbappé', 'Sven Bender', 'Kylian Mbappé']"
"Apr 12, 2017",Atlético Madrid,Leicester,1:0,Quarter Finals Leg 1,"[""28'""]",['Antoine Griezmann'],[],[]
"Apr 12, 2017",Bayern Munich,Real Madrid,1:2,Quarter Finals Leg 1,"[""25'""]",['Arturo Vidal'],"[""47'"", ""77'""]","['Cristiano Ronaldo', 'Cristiano Ronaldo']"
"Apr 18, 2017",Leicester,Atlético Madrid,1:1,Quarter Finals Leg 2,"[""61'""]",['Jamie Vardy'],"[""26'""]",['Saúl Ñíguez']
"Apr 18, 2017",Real Madrid,Bayern Munich,4:2 AET,Quarter Finals Leg 2,"[""76'"", ""105'"", ""109'"", ""112'""]","['Cristiano Ronaldo', 'Cristiano Ronaldo', 'Cristiano Ronaldo', 'Marco Asensio']","[""53'"", ""78'""]","['Robert Lewandowski', 'Sergio Ramos']"
"Apr 19, 2017",Monaco,Bor. Dortmund,3:1,Quarter Finals Leg 2,"[""3'"", ""17'"", ""81'""]","['Kylian Mbappé', 'Radamel Falcao', 'Valère Germain']","[""48'""]",['Marco Reus']
"Apr 19, 2017",Barcelona,Juventus,0:0,Quarter Finals Leg 2,[],[],[],[]
"May 2, 2017",Real Madrid,Atlético Madrid,3:0,Semi Finals Leg 1,"[""10'"", ""73'"", ""86'""]","['Cristiano Ronaldo', 'Cristiano Ronaldo', 'Cristiano Ronaldo']",[],[]
"May 3, 2017",Monaco,Juventus,0:2,Semi Finals Leg 1,[],[],"[""29'"", ""59'""]","['Gonzalo Higuaín', 'Gonzalo Higuaín']"
"May 9, 2017",Juventus,Monaco,2:1,Semi Finals Leg 2,"[""33'"", ""45'""]","['Mario Mandžukić', 'Dani Alves']","[""69'""]",['Kylian Mbappé']
"May 10, 2017",Atlético Madrid,Real Madrid,2:1,Semi Finals Leg 2,"[""12'"", ""16'""]","['Saúl Ñíguez', 'Antoine Griezmann']","[""42'""]",['Isco']
"Jun 3, 2017",Juventus,Real Madrid,1:4,Final,"[""27'""]",['Mario Mandžukić'],"[""20'"", ""61'"", ""64'"", ""90'""]","['Cristiano Ronaldo', 'Casemiro', 'Cristiano Ronaldo', 'Marco Asensio']"
"Sep 12, 2017",Benfica,CSKA Moscow,1:2,Group A,"[""50'""]",['Haris Seferovic'],"[""63'"", ""71'""]","['Vitinho', 'Timur Zhamaletdinov']"
"Sep 12, 2017",Man Utd,FC Basel,3:0,Group A,"[""35'"", ""53'"", ""84'""]","['Marouane Fellaini', 'Romelu Lukaku', 'Marcus Rashford']",[],[]
"Sep 27, 2017",FC Basel,Benfica,5:0,Group A,"[""2'"", ""20'"", ""60'"", ""69'"", ""77'""]","['Michael Lang', 'Dimitri Oberlin', 'Ricky van Wolfswinkel', 'Dimitri Oberlin', 'Blas Riveros']",[],[]
"Sep 27, 2017",CSKA Moscow,Man Utd,1:4,Group A,"[""90'""]",['Konstantin Kuchaev'],"[""4'"", ""19'"", ""27'"", ""57'""]","['Romelu Lukaku', 'Anthony Martial', 'Romelu Lukaku', 'Henrikh Mkhitaryan']"
"Oct 18, 2017",CSKA Moscow,FC Basel,0:2,Group A,[],[],"[""29'"", ""90'""]","['Taulant Xhaka', 'Dimitri Oberlin']"
"Oct 18, 2017",Benfica,Man Utd,0:1,Group A,[],[],"[""65'""]",['Marcus Rashford']
"Oct 31, 2017",FC Basel,CSKA Moscow,1:2,Group A,"[""32'""]",['Luca Zuffi'],"[""65'"", ""79'""]","['Alan Dzagoev', 'Pontus Wernbloom']"
"Oct 31, 2017",Man Utd,Benfica,2:0,Group A,"[""45'"", ""78'""]","['Mile Svilar', 'Daley Blind']",[],[]
"Nov 22, 2017",CSKA Moscow,Benfica,2:0,Group A,"[""13'"", ""56'""]","['Georgiy Shchennikov', 'Jardel']",[],[]
"Nov 22, 2017",FC Basel,Man Utd,1:0,Group A,"[""89'""]",['Michael Lang'],[],[]
"Dec 5, 2017",Benfica,FC Basel,0:2,Group A,[],[],"[""5'"", ""65'""]","['Mohamed Elyounoussi', 'Dimitri Oberlin']"
"Dec 5, 2017",Man Utd,CSKA Moscow,2:1,Group A,"[""64'"", ""66'""]","['Romelu Lukaku', 'Marcus Rashford']","[""45'""]",['Vitinho']
"Sep 12, 2017",Bayern Munich,RSC Anderlecht,3:0,Group B,"[""12'"", ""65'"", ""90'""]","['Robert Lewandowski', 'Thiago', 'Joshua Kimmich']",[],[]
"Sep 12, 2017",Celtic,Paris SG,0:5,Group B,[],[],"[""20'"", ""34'"", ""41'"", ""83'"", ""85'""]","['Neymar', 'Kylian Mbappé', 'Edinson Cavani', 'Mikael Lustig', 'Edinson Cavani']"
"Sep 27, 2017",Paris SG,Bayern Munich,3:0,Group B,"[""2'"", ""31'"", ""63'""]","['Dani Alves', 'Edinson Cavani', 'Neymar']",[],[]
"Sep 27, 2017",RSC Anderlecht,Celtic,0:3,Group B,[],[],"[""38'"", ""50'"", ""90+3'""]","['Leigh Griffiths', 'Patrick Roberts', 'Scott Sinclair']"
"Oct 18, 2017",RSC Anderlecht,Paris SG,0:4,Group B,[],[],"[""3'"", ""44'"", ""66'"", ""88'""]","['Kylian Mbappé', 'Edinson Cavani', 'Neymar', 'Ángel Di María']"
"Oct 18, 2017",Bayern Munich,Celtic,3:0,Group B,"[""17'"", ""29'"", ""51'""]","['Thomas Müller', 'Joshua Kimmich', 'Mats Hummels']",[],[]
"Oct 31, 2017",Paris SG,RSC Anderlecht,5:0,Group B,"[""30'"", ""45+4'"", ""52'"", ""72'"", ""78'""]","['Marco Verratti', 'Neymar', 'Layvin Kurzawa', 'Layvin Kurzawa', 'Layvin Kurzawa']",[],[]
"Oct 31, 2017",Celtic,Bayern Munich,1:2,Group B,"[""74'""]",['Callum McGregor'],"[""22'"", ""77'""]","['Kingsley Coman', 'Javi Martínez']"
"Nov 22, 2017",RSC Anderlecht,Bayern Munich,1:2,Group B,"[""63'""]",['Sofiane Hanni'],"[""51'"", ""77'""]","['Robert Lewandowski', 'Corentin Tolisso']"
"Nov 22, 2017",Paris SG,Celtic,7:1,Group B,"[""9'"", ""22'"", ""28'"", ""35'"", ""75'"", ""79'"", ""80'""]","['Neymar', 'Neymar', 'Edinson Cavani', 'Kylian Mbappé', 'Marco Verratti', 'Edinson Cavani', 'Dani Alves']","[""1'""]",['Moussa Dembélé']
"Dec 5, 2017",Bayern Munich,Paris SG,3:1,Group B,"[""8'"", ""37'"", ""69'""]","['Robert Lewandowski', 'Corentin Tolisso', 'Corentin Tolisso']","[""50'""]",['Kylian Mbappé']
"Dec 5, 2017",Celtic,RSC Anderlecht,0:1,Group B,[],[],"[""62'""]",['Jozo Simunovic']
"Sep 12, 2017",Chelsea,Qarabag FK,6:0,Group C,"[""5'"", ""30'"", ""55'"", ""71'"", ""76'"", ""82'""]","['Pedro', 'Davide Zappacosta', 'César Azpilicueta', 'Tiemoué Bakayoko', 'Michy Batshuayi', 'Maksim Medvedev']",[],[]
"Sep 12, 2017",AS Roma,Atlético Madrid,0:0,Group C,[],[],[],[]
"Sep 27, 2017",Qarabag FK,AS Roma,1:2,Group C,"[""28'""]",['Pedro Henrique'],"[""7'"", ""15'""]","['Konstantinos Manolas', 'Edin Dzeko']"
"Sep 27, 2017",Atlético Madrid,Chelsea,1:2,Group C,"[""40'""]",['Antoine Griezmann'],"[""60'"", ""90+4'""]","['Álvaro Morata', 'Michy Batshuayi']"
"Oct 18, 2017",Qarabag FK,Atlético Madrid,0:0,Group C,[],[],[],[]
"Oct 18, 2017",Chelsea,AS Roma,3:3,Group C,"[""11'"", ""37'"", ""75'""]","['David Luiz', 'Eden Hazard', 'Eden Hazard']","[""40'"", ""64'"", ""70'""]","['Aleksandar Kolarov', 'Edin Dzeko', 'Edin Dzeko']"
"Oct 31, 2017",Atlético Madrid,Qarabag FK,1:1,Group C,"[""56'""]",['Thomas Partey'],"[""40'""]",['Míchel Madera']
"Oct 31, 2017",AS Roma,Chelsea,3:0,Group C,"[""1'"", ""36'"", ""63'""]","['Stephan El Shaarawy', 'Stephan El Shaarawy', 'Diego Perotti']",[],[]
"Nov 22, 2017",Qarabag FK,Chelsea,0:4,Group C,[],[],"[""21'"", ""36'"", ""73'"", ""85'""]","['Eden Hazard', 'Willian', 'Cesc Fàbregas', 'Willian']"
"Nov 22, 2017",Atlético Madrid,AS Roma,2:0,Group C,"[""69'"", ""85'""]","['Antoine Griezmann', 'Kévin Gameiro']",[],[]
"Dec 5, 2017",Chelsea,Atlético Madrid,1:1,Group C,"[""75'""]",['Stefan Savic'],"[""56'""]",['Saúl Ñíguez']
"Dec 5, 2017",AS Roma,Qarabag FK,1:0,Group C,"[""53'""]",['Diego Perotti'],[],[]
